Index,datetime,holiday,workingday,atemp,humidity,casual,registered,total,isweekend,windspeed_0_10,windspeed_11_20,windspeed_21_30,windspeed_31_45,season_1,season_2,season_3,season_4,weather_1,weather_2,weather_3,weather_4,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,hour_reg_0_6,hour_reg_10_15,hour_reg_16_20,hour_reg_21_23,hour_reg_7_9,hour_cas_0_8,hour_cas_21_23,hour_cas_9_20
5964,2012-02-04 17:00:00,0,0,-1.10083086609,0.420782081394,13,54,67,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5965,2012-02-04 18:00:00,0,0,-1.1908149968,0.684237850902,6,58,64,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5966,2012-02-04 19:00:00,0,0,-1.1908149968,1.31653169772,5,75,80,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5967,2012-02-04 20:00:00,0,0,-1.45958338719,1.63267862113,4,73,77,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5968,2012-02-04 21:00:00,0,0,-1.37019125735,1.63267862113,4,74,78,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5969,2012-02-04 22:00:00,0,0,-1.28020712664,1.31653169772,4,91,95,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5970,2012-02-04 23:00:00,0,0,-1.37019125735,1.31653169772,4,66,70,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5971,2012-02-05 00:00:00,0,0,-1.37019125735,1.31653169772,3,58,61,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5972,2012-02-05 01:00:00,0,0,-1.28020712664,1.63267862113,5,46,51,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5973,2012-02-05 02:00:00,0,0,-1.28020712664,1.63267862113,4,59,63,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5974,2012-02-05 03:00:00,0,0,-1.28020712664,1.31653169772,4,13,17,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5975,2012-02-05 04:00:00,0,0,-1.37019125735,1.31653169772,0,9,9,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5976,2012-02-05 05:00:00,0,0,-1.28020712664,1.00038477431,0,4,4,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5977,2012-02-05 06:00:00,0,0,-1.37019125735,0.420782081394,0,4,4,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5978,2012-02-05 07:00:00,0,0,-1.37019125735,0.684237850902,0,16,16,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5979,2012-02-05 08:00:00,0,0,-1.37019125735,0.684237850902,4,58,62,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5980,2012-02-05 09:00:00,0,0,-1.45958338719,0.420782081394,9,83,92,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5981,2012-02-05 10:00:00,0,0,-1.37019125735,0.157326311886,10,138,148,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5982,2012-02-05 11:00:00,0,0,-1.28020712664,0.420782081394,22,160,182,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5983,2012-02-05 12:00:00,0,0,-1.28020712664,0.157326311886,25,223,248,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5984,2012-02-05 13:00:00,0,0,-1.1908149968,-0.0534383037206,33,241,274,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5985,2012-02-05 14:00:00,0,0,-1.01143873625,-0.0534383037206,40,203,243,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5986,2012-02-05 15:00:00,0,0,-1.10083086609,-0.316894073229,55,217,272,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5987,2012-02-05 16:00:00,0,0,-1.10083086609,-0.316894073229,35,261,296,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5988,2012-02-05 17:00:00,0,0,-0.921454605543,-0.474967534933,31,275,306,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5989,2012-02-05 18:00:00,0,0,-1.10083086609,-0.527658688835,10,171,181,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5990,2012-02-05 19:00:00,0,0,-1.10083086609,-0.527658688835,6,63,69,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5991,2012-02-05 20:00:00,0,0,-1.1908149968,-0.316894073229,3,47,50,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5992,2012-02-05 21:00:00,0,0,-1.10083086609,-0.316894073229,6,60,66,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5993,2012-02-05 22:00:00,0,0,-1.1908149968,-0.106129457622,9,182,191,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5994,2012-02-05 23:00:00,0,0,-1.37019125735,0.420782081394,4,38,42,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5995,2012-02-06 00:00:00,0,1,-1.37019125735,0.157326311886,7,14,21,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5996,2012-02-06 01:00:00,0,1,-1.28020712664,0.684237850902,0,6,6,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5997,2012-02-06 02:00:00,0,1,-1.1908149968,0.684237850902,0,3,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5998,2012-02-06 04:00:00,0,1,-1.5495675179,0.94769362041,0,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5999,2012-02-06 05:00:00,0,1,-1.5495675179,0.94769362041,0,17,17,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6000,2012-02-06 06:00:00,0,1,-1.72894377845,1.26384054382,0,72,72,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6001,2012-02-06 07:00:00,0,1,-1.72894377845,1.26384054382,5,229,234,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6002,2012-02-06 08:00:00,0,1,-1.72894377845,1.26384054382,10,434,444,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6003,2012-02-06 09:00:00,0,1,-1.5495675179,0.94769362041,8,269,277,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6004,2012-02-06 10:00:00,0,1,-1.37019125735,0.684237850902,20,96,116,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6005,2012-02-06 11:00:00,0,1,-1.1908149968,0.420782081394,12,104,116,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6006,2012-02-06 12:00:00,0,1,-0.921454605543,-0.0534383037206,19,131,150,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6007,2012-02-06 13:00:00,0,1,-0.473309954598,-1.15995253565,17,124,141,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6008,2012-02-06 14:00:00,0,1,-0.383325823893,-1.42340830516,14,126,140,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6009,2012-02-06 15:00:00,0,1,-0.293933694048,-1.58148176687,25,146,171,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6010,2012-02-06 16:00:00,0,1,-0.383325823893,-1.00187907395,13,215,228,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6011,2012-02-06 17:00:00,0,1,-0.383325823893,-1.00187907395,13,417,430,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6012,2012-02-06 18:00:00,0,1,-0.473309954598,-1.00187907395,11,426,437,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6013,2012-02-06 19:00:00,0,1,-0.832062475698,-1.00187907395,7,284,291,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6014,2012-02-06 20:00:00,0,1,-0.832062475698,-0.843805612245,7,194,201,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6015,2012-02-06 21:00:00,0,1,-0.921454605543,-0.264202919327,11,143,154,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6016,2012-02-06 22:00:00,0,1,-1.01143873625,0.157326311886,4,83,87,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6017,2012-02-06 23:00:00,0,1,-1.01143873625,0.157326311886,3,43,46,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6018,2012-02-07 00:00:00,0,1,-1.10083086609,0.420782081394,1,22,23,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6019,2012-02-07 01:00:00,0,1,-1.10083086609,-0.0534383037206,8,6,14,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6020,2012-02-07 02:00:00,0,1,-0.832062475698,-0.0534383037206,0,4,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6021,2012-02-07 03:00:00,0,1,-0.832062475698,0.420782081394,1,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6022,2012-02-07 04:00:00,0,1,-0.832062475698,0.420782081394,0,3,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6023,2012-02-07 05:00:00,0,1,-0.832062475698,-0.68573215054,0,15,15,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6024,2012-02-07 06:00:00,0,1,-1.01143873625,-0.896496766146,2,98,100,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6025,2012-02-07 07:00:00,0,1,-0.742078344993,-0.896496766146,6,293,299,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6026,2012-02-07 08:00:00,0,1,-0.921454605543,-0.68573215054,7,522,529,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6027,2012-02-07 09:00:00,0,1,-0.832062475698,-0.68573215054,11,278,289,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6028,2012-02-07 10:00:00,0,1,-0.832062475698,-0.843805612245,12,104,116,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6029,2012-02-07 11:00:00,0,1,-0.742078344993,-0.843805612245,9,120,129,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6030,2012-02-07 12:00:00,0,1,-0.383325823893,-1.15995253565,9,163,172,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6031,2012-02-07 13:00:00,0,1,-0.203949563343,-1.26533484346,15,169,184,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6032,2012-02-07 14:00:00,0,1,-0.203949563343,-1.26533484346,11,127,138,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6033,2012-02-07 15:00:00,0,1,-0.203949563343,-1.26533484346,13,133,146,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6034,2012-02-07 16:00:00,0,1,-0.203949563343,-1.42340830516,19,257,276,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6035,2012-02-07 17:00:00,0,1,-0.203949563343,-1.42340830516,15,494,509,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6036,2012-02-07 18:00:00,0,1,-0.293933694048,-1.26533484346,10,508,518,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6037,2012-02-07 19:00:00,0,1,-0.473309954598,-1.00187907395,11,327,338,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6038,2012-02-07 20:00:00,0,1,-0.742078344993,-0.633040996638,6,206,212,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6039,2012-02-07 21:00:00,0,1,-0.742078344993,-0.0534383037206,20,170,190,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6040,2012-02-07 22:00:00,0,1,-0.921454605543,-0.264202919327,11,107,118,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6041,2012-02-07 23:00:00,0,1,-0.832062475698,-0.264202919327,2,49,51,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6042,2012-02-08 00:00:00,0,1,-1.10083086609,-0.316894073229,2,21,23,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6043,2012-02-08 01:00:00,0,1,-1.1908149968,-0.0534383037206,1,9,10,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6044,2012-02-08 02:00:00,0,1,-1.01143873625,0.157326311886,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6045,2012-02-08 03:00:00,0,1,-1.01143873625,0.157326311886,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6046,2012-02-08 04:00:00,0,1,-1.28020712664,0.420782081394,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6047,2012-02-08 05:00:00,0,1,-1.28020712664,0.420782081394,0,20,20,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6048,2012-02-08 06:00:00,0,1,-1.10083086609,0.420782081394,3,95,98,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6049,2012-02-08 07:00:00,0,1,-1.28020712664,0.420782081394,5,276,281,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6050,2012-02-08 08:00:00,0,1,-1.45958338719,0.420782081394,13,495,508,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6051,2012-02-08 09:00:00,0,1,-1.28020712664,0.420782081394,8,245,253,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6052,2012-02-08 10:00:00,0,1,-1.28020712664,0.420782081394,1,107,108,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6053,2012-02-08 11:00:00,0,1,-1.28020712664,0.157326311886,5,97,102,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6054,2012-02-08 12:00:00,0,1,-1.28020712664,0.157326311886,14,124,138,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6055,2012-02-08 13:00:00,0,1,-1.10083086609,-0.0534383037206,15,111,126,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6056,2012-02-08 14:00:00,0,1,-1.01143873625,-0.316894073229,8,100,108,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6057,2012-02-08 15:00:00,0,1,-0.921454605543,-0.0534383037206,5,49,54,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6058,2012-02-08 16:00:00,0,1,-1.1908149968,1.00038477431,2,73,75,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6059,2012-02-08 17:00:00,0,1,-1.28020712664,1.31653169772,8,147,155,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6060,2012-02-08 18:00:00,0,1,-1.28020712664,1.31653169772,4,163,167,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6061,2012-02-08 19:00:00,0,1,-1.28020712664,1.31653169772,3,158,161,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6062,2012-02-08 20:00:00,0,1,-1.37019125735,1.31653169772,3,122,125,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6063,2012-02-08 21:00:00,0,1,-1.45958338719,1.31653169772,3,126,129,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6064,2012-02-08 22:00:00,0,1,-1.37019125735,1.31653169772,3,95,98,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6065,2012-02-08 23:00:00,0,1,-1.37019125735,1.31653169772,3,57,60,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6066,2012-02-09 00:00:00,0,1,-1.37019125735,1.31653169772,3,23,26,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6067,2012-02-09 01:00:00,0,1,-1.37019125735,1.31653169772,2,10,12,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6068,2012-02-09 02:00:00,0,1,-1.45958338719,0.94769362041,0,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6069,2012-02-09 03:00:00,0,1,-1.5495675179,0.94769362041,0,4,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6070,2012-02-09 04:00:00,0,1,-1.63895964774,0.684237850902,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6071,2012-02-09 05:00:00,0,1,-1.72894377845,0.684237850902,0,18,18,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6072,2012-02-09 06:00:00,0,1,-1.72894377845,0.684237850902,1,75,76,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6073,2012-02-09 07:00:00,0,1,-1.63895964774,0.368090927492,4,263,267,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6074,2012-02-09 08:00:00,0,1,-1.63895964774,0.104635157984,11,473,484,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6075,2012-02-09 09:00:00,0,1,-1.63895964774,-0.158820611524,9,229,238,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6076,2012-02-09 10:00:00,0,1,-1.5495675179,-0.580349842737,7,90,97,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6077,2012-02-09 11:00:00,0,1,-1.45958338719,-0.527658688835,4,95,99,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6078,2012-02-09 12:00:00,0,1,-1.45958338719,-0.738423304441,10,148,158,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6079,2012-02-09 13:00:00,0,1,-1.1908149968,-1.05457022785,10,144,154,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6080,2012-02-09 14:00:00,0,1,-1.01143873625,-1.21264368956,18,126,144,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6081,2012-02-09 15:00:00,0,1,-1.01143873625,-1.37071715126,14,120,134,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6082,2012-02-09 16:00:00,0,1,-0.832062475698,-1.37071715126,15,223,238,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6083,2012-02-09 17:00:00,0,1,-0.832062475698,-1.47609945906,12,387,399,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6084,2012-02-09 18:00:00,0,1,-0.832062475698,-1.63417292077,13,404,417,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6085,2012-02-09 19:00:00,0,1,-0.832062475698,-1.52879061297,8,287,295,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6086,2012-02-09 20:00:00,0,1,-0.742078344993,-1.37071715126,2,197,199,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6087,2012-02-09 21:00:00,0,1,-0.921454605543,-0.527658688835,8,169,177,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6088,2012-02-09 22:00:00,0,1,-0.832062475698,-0.316894073229,3,104,107,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6089,2012-02-09 23:00:00,0,1,-0.832062475698,-0.527658688835,9,75,84,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6090,2012-02-10 00:00:00,0,1,-1.01143873625,0.157326311886,4,39,43,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
